student_id,first_name,last_name,date_of_birth,nationality,domicile,programme_code,programme_name,enrolment_status,fee_status,enrolment_date,expected_end_date
SRS03361,Charlotte,Omar,2002-06-30,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-18,2029-06-30
SRS03362,Madeleine,Diallo,1998-04-14,GBR,Wales,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-23,2028-06-30
SRS03363,Georgia,Mohamed,2006-08-23,CHN,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2023-09-27,2027-06-30
SRS03364,Eleanor,Diallo,2001-12-08,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-17,2026-06-30
SRS03365,Laura,Wood,1990-07-21,ZWE,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2024-09-22,2027-06-30
SRS03366,Chloe,Mensah,1997-02-10,,Overseas,BA_HIST,BA History,Active,Overseas,2023-09-22,2027-06-30
SRS03367,Ethan,Shaw,1990-08-29,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-27,2028-06-30
SRS03368,Isabella,Abdi,1991-08-17,CHN,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2024-09-24,2027-06-30
SRS03369,Emre,Collins,2005-12-09,PAK,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2023-09-24,2026-06-30
SRS03370,Muhammad,Thomas,1996-07-11,,Scotland,BA_HIST,BA History,Active,Home,2025-09-24,2028-06-30
SRS03371,Anna,Patel,1992-10-19,GBR,Northern Ireland,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-16,2027-06-30
SRS03372,Alexander,Smith,2007-05-06,ITA,Overseas,BSC_NURS,BSc Nursing,Deferred,Overseas,2023-09-24,2026-06-30
SRS03373,Jessica,Shaw,1999-11-21,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-28,2026-06-30
SRS03374,Sebastian,Brooks,1992-06-14,GBR,England,BA_HIST,BA History,Active,Home,2025-09-23,2028-06-30
SRS03375,Priya,Kim,2007-07-06,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-27,2027-06-30
SRS03376,Alfie,Brown,1998-09-10,GBR,England,BA_HIST,BA History,Active,Home,2025-09-17,2029-06-30
SRS03377,Lily,Lam,1997-05-24,ITA,Overseas,BSC_NURS,BSc Nursing,Withdrawn,Overseas,2022-09-25,2026-06-30
SRS03378,Aoife,Patel,2000-10-30,GBR,Scotland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-27,2027-06-30
SRS03379,Megan,Nielsen,2002-05-15,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-28,2026-06-30
SRS03380,Aisha,Nielsen,2003-01-26,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-27,2025-06-30
SRS03381,Reuben,Begum,1994-03-24,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Active,Home,2024-09-16,2027-06-30
SRS03382,Leah,O'Brien,2002-10-28,GBR,England,BA_HIST,BA History,Active,Home,2024-09-29,2028-06-30
SRS03383,Kai,Esposito,1991-07-28,USA,Overseas,MBA,MBA Business Administration,Active,Overseas,2025-09-28,2029-06-30
SRS03384,Oliver,Turner,1993-02-13,GBR,England,BA_ENG,BA English Literature,Active,Home,2025-09-15,2028-06-30
SRS03385,Aiden,Lindqvist,2003-03-29,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-30,2025-06-30
SRS03386,Erin,Walker,1997-11-27,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-27,2027-06-30
SRS03387,Henry,Richardson,1998-11-22,GBR,England,BSC_MATHS,BSc Mathematics,Suspended,Home,2022-09-24,2026-06-30
SRS03388,Ellis,Howard,1997-11-14,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-22,2028-06-30
SRS03389,Mason,Richardson,2007-12-23,PAK,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2022-09-29,2025-06-30
SRS03390,Jessica,Ndiaye,1992-01-31,NGA,Overseas,BSC_BUS,BSc Business Management,Withdrawn,Overseas,2024-09-15,2027-06-30
SRS03391,Freya,Lam,2001-12-26,ZWE,Overseas,MSC_DATA,MSc Data Science,Suspended,Overseas,2023-09-29,2027-06-30
SRS03392,William,Ho,2001-12-14,GBR,Scotland,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-19,2029-06-30
SRS03393,Freya,Flynn,1999-11-25,,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2025-09-21,2029-06-30
SRS03394,Amber,Ross,1991-10-20,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-18,2025-06-30
SRS03395,Rhys,Ross,2004-07-16,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2025-09-24,2028-06-30
SRS03396,Marcus,McCarthy,1992-07-24,CHN,Overseas,BSC_PSYCH,BSc Psychology,Withdrawn,Overseas,2025-09-26,2029-06-30
SRS03397,Siobhan,Brady,1996-12-01,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-18,2027-06-30
SRS03398,Sebastian,Romano,2001-10-15,GBR,Scotland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-24,2029-06-30
SRS03399,Aoife,Lee,1999-08-12,MYS,Overseas,BSC_MATHS,BSc Mathematics,Withdrawn,Overseas,2024-09-27,2027-06-30
SRS03400,Isobel,Jackson,1990-11-19,ZWE,Overseas,BA_ENG,BA English Literature,Active,Overseas,2024-09-23,2027-06-30
SRS03401,Harriet,Wong,1991-04-05,GBR,Scotland,BSC_NURS,BSc Nursing,Suspended,Home,2023-09-28,2026-06-30
SRS03402,Emily,Ndiaye,2004-08-11,GBR,England,BA_ENG,BA English Literature,Deferred,Home,2024-09-24,2027-06-30
SRS03403,Georgia,Holm,1998-02-05,,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2023-09-15,2027-06-30
SRS03404,Phoebe,Jama,2007-05-11,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-23,2029-06-30
SRS03405,Finn,Singh,1990-12-24,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-24,2025-06-30
SRS03406,Lucas,Begum,1990-02-05,DEU,Overseas,MSC_DATA,MSc Data Science,Suspended,Overseas,2024-09-29,2028-06-30
SRS03407,Cerys,Sharma,2006-02-11,ITA,Overseas,BA_HIST,BA History,Deferred,Overseas,2024-09-26,2028-06-30
SRS03408,Emily,Yusuf,2003-07-15,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-21,2028-06-30
SRS03409,Megan,Nielsen,1994-02-13,CHN,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2022-09-25,2026-06-30
SRS03410,Connor,Okafor,1995-11-16,GBR,England,BA_ENG,BA English Literature,Active,Home,2025-09-29,2028-06-30
SRS03411,Imogen,Shah,1996-01-19,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-19,2028-06-30
SRS03412,Charlie,Ricci,2003-05-02,,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2022-09-26,2026-06-30
SRS03413,Harriet,Cox,2005-10-16,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-17,2029-06-30
SRS03414,Molly,Hansen,2004-04-28,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-15,2026-06-30
SRS03415,Jude,Rahman,1994-01-22,GBR,England,MBA,MBA Business Administration,Active,Home,2023-09-22,2027-06-30
SRS03416,Harry,Harris,2001-09-23,GBR,England,MENG_CIVIL,MEng Civil Engineering,Withdrawn,Home,2023-09-30,2027-06-30
SRS03417,Zara,Bianchi,2000-01-12,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-21,2029-06-30
SRS03418,Ellie,Smith,2002-08-03,IND,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2022-09-27,2025-06-30
SRS03419,Rosa,White,2001-01-07,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-30,2028-06-30
SRS03420,Reuben,Murray,1997-11-03,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Withdrawn,Home,2023-09-29,2026-06-30
SRS03421,Omar,Ndiaye,2004-05-05,CHN,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2025-09-29,2028-06-30
SRS03422,Oscar,Ng,2000-05-21,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-26,2029-06-30
SRS03423,Luke,Esposito,1991-02-12,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-24,2028-06-30
SRS03424,Joshua,Ferrari,2004-01-19,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-18,2029-06-30
SRS03425,Dominic,Clarke,1995-03-24,IRN,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2022-09-30,2026-06-30
SRS03426,Clara,Farah,2004-05-30,IND,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2024-09-22,2028-06-30
SRS03427,Aisha,Reid,1990-05-17,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-16,2027-06-30
SRS03428,Theo,Richardson,2007-05-12,GBR,England,BA_HIST,BA History,Active,Home,2025-09-18,2028-06-30
SRS03429,Erin,Patel,1993-03-03,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-26,2028-06-30
SRS03430,Lily,Thomas,2003-03-24,IRN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2022-09-17,2025-06-30
SRS03431,Benjamin,Ho,1994-05-27,GBR,England,BA_HIST,BA History,Active,Home,2025-09-25,2029-06-30
SRS03432,Clara,Ali,1990-05-28,MYS,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2025-09-21,2028-06-30
SRS03433,Nathan,Owusu,1992-10-08,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-23,2028-06-30
SRS03434,Rory,Asante,1992-04-12,DEU,Overseas,BA_HIST,BA History,Withdrawn,Overseas,2022-09-28,2026-06-30
SRS03435,Isobel,Hall,2006-05-26,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-19,2025-06-30
SRS03436,Aiden,Ferrari,1993-05-13,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-16,2025-06-30
SRS03437,Jude,Yip,1997-08-16,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2022-09-27,2025-06-30
SRS03438,Jacob,Owusu,2004-03-18,GBR,Wales,BSC_PSYCH,BSc Psychology,Withdrawn,Home,2023-09-28,2027-06-30
SRS03439,Bilal,Asante,1990-04-19,IRN,Overseas,BA_ENG,BA English Literature,Active,Overseas,2025-09-28,2029-06-30
SRS03440,Daniel,Robinson,1991-06-07,NGA,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2025-09-20,2029-06-30
SRS03441,Alfie,Esposito,2004-06-09,IND,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2025-09-22,2029-06-30
SRS03442,Patrick,Watson,2001-05-17,,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-20,2027-06-30
SRS03443,Hassan,Ahmed,1998-10-12,,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-27,2027-06-30
SRS03444,Cerys,Diop,2004-01-12,GBR,Wales,MBA,MBA Business Administration,Active,Home,2023-09-30,2026-06-30
SRS03445,Millie,Thomas,1990-10-23,GBR,England,BA_ENG,BA English Literature,Withdrawn,Home,2023-09-17,2026-06-30
SRS03446,Naomi,White,2001-01-24,GBR,Wales,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-20,2029-06-30
SRS03447,Jack,Khan,1996-03-04,GBR,England,MBA,MBA Business Administration,Deferred,Home,2024-09-21,2028-06-30
SRS03448,Joseph,Byrne,1993-11-01,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-17,2028-06-30
SRS03449,Chloe,Jackson,2002-10-27,USA,Overseas,MSC_DATA,MSc Data Science,Withdrawn,Overseas,2023-09-16,2026-06-30
SRS03450,Natalie,Omar,2006-12-01,CHN,Overseas,MBA,MBA Business Administration,Active,Overseas,2022-09-28,2025-06-30
SRS03451,Poppy,Diop,1990-07-08,IND,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-29,2028-06-30
SRS03452,Dylan,Hansen,1999-01-03,NGA,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2023-09-28,2026-06-30
SRS03453,Emily,Smith,2004-11-02,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2025-09-18,2028-06-30
SRS03454,Pippa,Andersson,2004-06-04,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-28,2028-06-30
SRS03455,Charlie,Mitchell,2003-06-23,,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-24,2025-06-30
SRS03456,Yasmin,Brady,1997-09-24,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-15,2029-06-30
SRS03457,Alexander,Lewis,1993-05-07,,England,MBA,MBA Business Administration,Deferred,Home,2022-09-20,2025-06-30
SRS03458,Reuben,Wilson,1994-01-24,GBR,England,MBA,MBA Business Administration,Active,Home,2023-09-23,2027-06-30
SRS03459,Jude,Campbell,1993-08-20,GBR,Northern Ireland,BA_HIST,BA History,Active,Home,2024-09-24,2027-06-30
SRS03460,Verity,Esposito,1995-02-04,GBR,England,BSC_COMPSCI,BSc Computer Science,Suspended,Home,2022-09-27,2025-06-30
SRS03461,Nadia,Jones,1994-03-29,PAK,Overseas,MBA,MBA Business Administration,Withdrawn,Overseas,2024-09-27,2027-06-30
SRS03462,Max,Mohamed,1999-02-25,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-30,2025-06-30
SRS03463,Charlotte,Lewis,2003-07-25,GBR,England,MSC_DATA,MSc Data Science,Withdrawn,Home,2022-09-26,2025-06-30
SRS03464,Ava,Lam,1994-09-24,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-15,2026-06-30
SRS03465,Imogen,Price,1992-09-02,CHN,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2025-09-27,2028-06-30
SRS03466,Seren,Islam,2004-03-21,CHN,Overseas,BSC_MATHS,BSc Mathematics,Withdrawn,Overseas,2024-09-20,2027-06-30
SRS03467,Omar,Morgan,2002-07-31,GBR,Wales,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-21,2028-06-30
SRS03468,Madeleine,Lee,1990-05-09,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2022-09-16,2026-06-30
SRS03469,Joseph,Martin,1998-08-16,GBR,England,BA_HIST,BA History,Active,Home,2024-09-25,2027-06-30
SRS03470,Ibrahim,Patel,1993-10-09,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-30,2028-06-30
SRS03471,Nadia,Romano,1990-12-09,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-25,2029-06-30
SRS03472,Marcus,Murphy,1990-04-22,GBR,England,BA_HIST,BA History,Deferred,Home,2023-09-19,2027-06-30
SRS03473,Hannah,Kumar,2007-07-20,IRN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2023-09-19,2027-06-30
SRS03474,Abigail,Graham,2001-03-07,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2022-09-15,2025-06-30
SRS03475,Thomas,Taylor,2004-05-01,,Scotland,BSC_BUS,BSc Business Management,Active,Home,2025-09-26,2029-06-30
SRS03476,Elliot,Cheung,1994-05-22,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-29,2029-06-30
SRS03477,Jack,Clarke,1990-06-12,,England,BA_ENG,BA English Literature,Active,Home,2024-09-18,2027-06-30
SRS03478,Hugo,Mancini,1993-01-19,GBR,England,BA_HIST,BA History,Active,Home,2024-09-23,2028-06-30
SRS03479,Mia,Park,1995-11-14,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-16,2026-06-30
SRS03480,Hannah,Mahmood,2007-08-14,GBR,England,BSC_COMPSCI,BSc Computer Science,Suspended,Home,2022-09-15,2025-06-30
SRS03481,Laura,Lam,1993-11-16,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-24,2026-06-30
SRS03482,Adam,Ferrari,1998-08-20,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-15,2026-06-30
SRS03483,Adam,Lewis,2004-08-09,USA,Overseas,BA_HIST,BA History,Withdrawn,Overseas,2025-09-29,2028-06-30
SRS03484,Ryan,Svensson,2005-12-09,IRN,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2023-09-17,2026-06-30
SRS03485,Molly,Gupta,1999-07-02,,Northern Ireland,BA_ENG,BA English Literature,Active,Home,2025-09-15,2029-06-30
SRS03486,Rory,Hall,1993-02-11,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2024-09-28,2027-06-30
SRS03487,Miriam,Okafor,1995-10-28,IND,Overseas,MBA,MBA Business Administration,Withdrawn,Overseas,2025-09-30,2028-06-30
SRS03488,Harry,Turner,2005-09-27,,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-18,2026-06-30
SRS03489,Amelia,Yusuf,2002-11-17,,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-27,2028-06-30
SRS03490,Harriet,Graham,2000-02-14,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-18,2027-06-30
SRS03491,Ethan,Kim,1998-02-25,GBR,Wales,BA_ENG,BA English Literature,Suspended,Home,2022-09-28,2025-06-30
SRS03492,Joseph,Kumar,1995-05-14,NGA,Overseas,MBA,MBA Business Administration,Active,Overseas,2025-09-18,2028-06-30
SRS03493,Amelia,Shaw,2000-07-13,MYS,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2023-09-22,2026-06-30
SRS03494,Sarah,Morgan,2007-10-12,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-23,2025-06-30
SRS03495,Liam,Bianchi,2006-06-25,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-25,2029-06-30
SRS03496,Patrick,Murray,2004-03-30,IND,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2023-09-27,2027-06-30
SRS03497,Phoebe,O'Brien,1996-06-19,GBR,England,BSC_COMPSCI,BSc Computer Science,Suspended,Home,2024-09-15,2027-06-30
SRS03498,Emre,Andersson,1990-07-23,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-28,2025-06-30
SRS03499,Niamh,Ward,2005-08-22,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-26,2029-06-30
SRS03500,Nadia,Kim,1997-04-29,GBR,England,BSC_MATHS,BSc Mathematics,Withdrawn,Home,2022-09-22,2025-06-30
SRS03501,Kai,Watson,2001-02-05,IRN,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2025-09-28,2029-06-30
SRS03502,Liam,Campbell,2007-07-16,USA,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2023-09-20,2027-06-30
SRS03503,Nathan,Harris,2005-06-26,IRN,Overseas,BSC_MATHS,BSc Mathematics,Withdrawn,Overseas,2023-09-16,2026-06-30
SRS03504,Zac,Hassan,1992-01-24,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-17,2028-06-30
SRS03505,Dominic,Ryan,2004-05-26,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-19,2026-06-30
SRS03506,Leah,Brown,2007-02-08,,England,BA_HIST,BA History,Active,Home,2022-09-22,2025-06-30
SRS03507,Megan,Shaw,1996-03-19,CHN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2022-09-26,2025-06-30
SRS03508,William,Jackson,1996-11-04,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-27,2025-06-30
SRS03509,James,Brady,1998-10-09,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-23,2026-06-30
SRS03510,Bilal,Lewis,2004-11-17,GBR,England,BSC_COMPSCI,BSc Computer Science,Suspended,Home,2025-09-21,2029-06-30
SRS03511,Seren,Ng,2003-05-28,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2024-09-17,2028-06-30
SRS03512,Elliot,Asante,1998-03-30,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2024-09-27,2027-06-30
SRS03513,Dominic,Conti,1999-02-25,DEU,Overseas,BA_HIST,BA History,Active,Overseas,2022-09-19,2025-06-30
SRS03514,Sophie,Bah,2005-03-19,GBR,Scotland,MBA,MBA Business Administration,Active,Home,2024-09-29,2027-06-30
SRS03515,Claudia,Svensson,2007-06-05,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-15,2027-06-30
SRS03516,Alfie,Esposito,2001-02-15,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-24,2028-06-30
SRS03517,Kieran,Gupta,1995-09-26,NGA,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2023-09-24,2026-06-30
SRS03518,Reuben,Campbell,1991-02-12,IND,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2024-09-24,2027-06-30
SRS03519,Aisha,Yusuf,2006-02-27,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-29,2025-06-30
SRS03520,Reuben,Larsen,1998-07-14,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-27,2027-06-30
SRS03521,Sebastian,Murphy,2002-03-05,GBR,England,MBA,MBA Business Administration,Deferred,Home,2025-09-27,2028-06-30
SRS03522,Dominic,Hughes,2001-01-21,NGA,Overseas,BSC_MATHS,BSc Mathematics,Withdrawn,Overseas,2022-09-27,2026-06-30
SRS03523,Chloe,Greco,2007-09-12,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-17,2027-06-30
SRS03524,Layla,Robinson,1994-09-03,GBR,Northern Ireland,BA_ENG,BA English Literature,Active,Home,2023-09-20,2026-06-30
SRS03525,Aiden,Hussain,1998-02-12,PAK,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2023-09-20,2026-06-30
SRS03526,Owen,Evans,2004-06-27,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-15,2028-06-30
SRS03527,Poppy,Murphy,1996-10-25,CHN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2022-09-30,2026-06-30
SRS03528,Cerys,Abdi,1995-09-05,CHN,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-17,2028-06-30
SRS03529,Priya,Turner,1998-05-11,GBR,England,BA_HIST,BA History,Active,Home,2022-09-21,2026-06-30
SRS03530,Millie,Romano,1994-11-28,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-18,2026-06-30
SRS03531,Ava,Shah,1995-09-15,IRN,Overseas,MBA,MBA Business Administration,Active,Overseas,2025-09-25,2028-06-30
SRS03532,Cara,Thompson,1997-05-29,GBR,Northern Ireland,MSC_DATA,MSc Data Science,Active,Home,2022-09-29,2025-06-30
SRS03533,Jasmine,Hansen,2006-04-02,GBR,England,MSC_DATA,MSc Data Science,Suspended,Home,2023-09-27,2027-06-30
SRS03534,Abigail,Park,1991-06-22,,England,MBA,MBA Business Administration,Deferred,Home,2025-09-16,2029-06-30
SRS03535,Erin,Hall,1996-04-18,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-17,2027-06-30
SRS03536,Finn,Thomas,1998-07-17,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-22,2026-06-30
SRS03537,Hugo,Gupta,2004-09-12,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-16,2026-06-30
SRS03538,George,Lindqvist,1999-08-17,CHN,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2022-09-23,2026-06-30
SRS03539,Chloe,Ali,2002-04-25,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-17,2028-06-30
SRS03540,Kieran,Khan,2002-01-12,,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2025-09-30,2029-06-30
SRS03541,Sarah,Shah,2004-11-11,USA,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2023-09-17,2026-06-30
SRS03542,Ruth,Okafor,1999-05-25,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-15,2026-06-30
SRS03543,Ibrahim,Romano,1997-12-09,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2024-09-19,2027-06-30
SRS03544,Leila,Greco,2001-07-13,GBR,England,BA_HIST,BA History,Active,Home,2022-09-17,2025-06-30
SRS03545,Hassan,Ali,1994-06-16,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-16,2028-06-30
SRS03546,Dominic,Warsame,2004-12-10,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2024-09-20,2028-06-30
SRS03547,Matthew,Walsh,2006-10-07,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-22,2028-06-30
SRS03548,Zoe,Petersen,1996-01-02,CHN,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2022-09-17,2026-06-30
SRS03549,Toby,O'Sullivan,2001-05-13,,England,BA_ENG,BA English Literature,Active,Home,2025-09-27,2029-06-30
SRS03550,Freya,Turner,1994-06-13,DEU,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2024-09-28,2027-06-30
SRS03551,Ibrahim,Diop,2007-08-23,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-20,2028-06-30
SRS03552,Ethan,Warsame,1996-08-27,USA,Overseas,BSC_NURS,BSc Nursing,Withdrawn,Overseas,2023-09-23,2027-06-30
SRS03553,Sebastian,Taylor,2002-08-06,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-20,2026-06-30
SRS03554,Zoe,Shaw,2006-08-18,GBR,England,BSC_MATHS,BSc Mathematics,Withdrawn,Home,2025-09-25,2028-06-30
SRS03555,Fatima,Turner,1995-02-17,GBR,England,BSC_NURS,BSc Nursing,Withdrawn,Home,2022-09-22,2026-06-30
SRS03556,Lily,Hall,2004-10-31,GBR,England,BSC_NURS,BSc Nursing,Withdrawn,Home,2024-09-18,2027-06-30
SRS03557,Adam,Harris,1997-12-03,,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-18,2026-06-30
SRS03558,Leon,Ryan,2004-09-09,GBR,Wales,BA_HIST,BA History,Active,Home,2024-09-20,2028-06-30
SRS03559,Sarah,Walsh,2002-04-09,DEU,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2023-09-20,2026-06-30
SRS03560,Rosa,Ibrahim,1999-08-16,GBR,Northern Ireland,BA_ENG,BA English Literature,Active,Home,2024-09-20,2028-06-30
SRS03561,Erin,Flynn,2004-02-17,CHN,Overseas,BA_HIST,BA History,Active,Overseas,2024-09-23,2028-06-30
SRS03562,Fatima,Ali,1993-08-03,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-15,2028-06-30
SRS03563,Seren,Esposito,1999-05-05,GBR,England,BSC_MATHS,BSc Mathematics,Suspended,Home,2025-09-28,2028-06-30
SRS03564,Abigail,Rahman,2001-02-03,GBR,England,BSC_COMPSCI,BSc Computer Science,Withdrawn,Home,2022-09-26,2025-06-30
SRS03565,Toby,Omar,1994-11-04,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-19,2026-06-30
SRS03566,Verity,Clarke,1999-09-27,IND,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2023-09-16,2026-06-30
SRS03567,Edward,Walker,1998-10-14,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-27,2029-06-30
